id,time,behaviour
312,05.12.2011,not_sentinel
313,05.12.2011,not_sentinel
314,05.12.2011,not_sentinel
315,05.12.2011,not_sentinel
317,05.12.2011,not_sentinel
318,05.12.2011,not_sentinel
326,05.12.2011,not_sentinel
332,05.12.2011,not_sentinel
333,05.12.2011,not_sentinel
334,05.12.2011,not_sentinel
335,05.12.2011,not_sentinel
336,05.12.2011,not_sentinel
337,05.12.2011,not_sentinel
338,05.12.2011,not_sentinel
339,05.12.2011,not_sentinel
340,05.12.2011,not_sentinel
341,05.12.2011,not_sentinel
427,05.12.2011,sentinel
429,05.12.2011,not_sentinel
430,05.12.2011,not_sentinel
431,05.12.2011,not_sentinel
432,05.12.2011,not_sentinel
439,05.12.2011,sentinel
440,05.12.2011,sentinel
441,05.12.2011,not_sentinel
442,05.12.2011,not_sentinel
503,05.12.2011,not_sentinel
506,05.12.2011,not_sentinel
507,05.12.2011,not_sentinel
508,05.12.2011,not_sentinel
510,05.12.2011,not_sentinel
511,05.12.2011,not_sentinel
512,05.12.2011,not_sentinel
528,05.12.2011,not_sentinel
530,05.12.2011,not_sentinel
531,05.12.2011,not_sentinel
532,05.12.2011,not_sentinel
533,05.12.2011,not_sentinel
551,05.12.2011,not_sentinel
558,05.12.2011,not_sentinel
559,05.12.2011,sentinel
559,05.12.2011,sentinel
562,05.12.2011,sentinel
564,05.12.2011,not_sentinel
615,05.12.2011,not_sentinel
618,05.12.2011,not_sentinel
620,05.12.2011,not_sentinel
621,05.12.2011,not_sentinel
624,05.12.2011,not_sentinel
626,05.12.2011,not_sentinel
648,05.12.2011,not_sentinel
649,05.12.2011,not_sentinel
651,05.12.2011,not_sentinel
654,05.12.2011,not_sentinel
656,05.12.2011,not_sentinel
657,05.12.2011,not_sentinel
659,05.12.2011,not_sentinel
660,05.12.2011,not_sentinel
661,05.12.2011,not_sentinel
662,05.12.2011,not_sentinel
12,06.12.2011,not_sentinel
15,06.12.2011,not_sentinel
16,06.12.2011,not_sentinel
18,06.12.2011,not_sentinel
25,06.12.2011,not_sentinel
28,06.12.2011,not_sentinel
29,06.12.2011,not_sentinel
31,06.12.2011,not_sentinel
32,06.12.2011,not_sentinel
33,06.12.2011,not_sentinel
34,06.12.2011,not_sentinel
35,06.12.2011,not_sentinel
36,06.12.2011,not_sentinel
37,06.12.2011,not_sentinel
38,06.12.2011,not_sentinel
39,06.12.2011,not_sentinel
46,06.12.2011,sentinel
50,06.12.2011,not_sentinel
52,06.12.2011,not_sentinel
53,06.12.2011,not_sentinel
55,06.12.2011,not_sentinel
71,06.12.2011,not_sentinel
82,06.12.2011,not_sentinel
85,06.12.2011,not_sentinel
86,06.12.2011,not_sentinel
87,06.12.2011,not_sentinel
88,06.12.2011,not_sentinel
89,06.12.2011,not_sentinel
91,06.12.2011,not_sentinel
92,06.12.2011,not_sentinel
93,06.12.2011,not_sentinel
94,06.12.2011,not_sentinel
96,06.12.2011,not_sentinel
153,06.12.2011,not_sentinel
158,06.12.2011,not_sentinel
208,06.12.2011,not_sentinel
215,06.12.2011,not_sentinel
219,06.12.2011,not_sentinel
221,06.12.2011,not_sentinel
235,06.12.2011,not_sentinel
236,06.12.2011,not_sentinel
247,06.12.2011,not_sentinel
249,06.12.2011,not_sentinel
250,06.12.2011,not_sentinel
251,06.12.2011,not_sentinel
252,06.12.2011,not_sentinel
253,06.12.2011,not_sentinel
267,06.12.2011,not_sentinel
268,06.12.2011,not_sentinel
269,06.12.2011,not_sentinel
270,06.12.2011,not_sentinel
271,06.12.2011,not_sentinel
273,06.12.2011,not_sentinel
274,06.12.2011,not_sentinel
275,06.12.2011,not_sentinel
276,06.12.2011,not_sentinel
277,06.12.2011,not_sentinel
279,06.12.2011,not_sentinel
304,06.12.2011,not_sentinel
305,06.12.2011,not_sentinel
308,06.12.2011,not_sentinel
310,06.12.2011,not_sentinel
311,06.12.2011,not_sentinel
312,06.12.2011,not_sentinel
313,06.12.2011,not_sentinel
314,06.12.2011,not_sentinel
315,06.12.2011,not_sentinel
317,06.12.2011,not_sentinel
318,06.12.2011,not_sentinel
326,06.12.2011,not_sentinel
330,06.12.2011,not_sentinel
332,06.12.2011,not_sentinel
333,06.12.2011,not_sentinel
334,06.12.2011,not_sentinel
335,06.12.2011,not_sentinel
336,06.12.2011,not_sentinel
337,06.12.2011,not_sentinel
338,06.12.2011,not_sentinel
339,06.12.2011,not_sentinel
340,06.12.2011,not_sentinel
341,06.12.2011,not_sentinel
342,06.12.2011,not_sentinel
352,06.12.2011,sentinel
353,06.12.2011,sentinel
357,06.12.2011,not_sentinel
359,06.12.2011,not_sentinel
360,06.12.2011,not_sentinel
361,06.12.2011,not_sentinel
363,06.12.2011,not_sentinel
364,06.12.2011,not_sentinel
365,06.12.2011,not_sentinel
366,06.12.2011,not_sentinel
367,06.12.2011,not_sentinel
388,06.12.2011,not_sentinel
390,06.12.2011,not_sentinel
391,06.12.2011,not_sentinel
392,06.12.2011,not_sentinel
393,06.12.2011,not_sentinel
396,06.12.2011,not_sentinel
398,06.12.2011,not_sentinel
427,06.12.2011,not_sentinel
428,06.12.2011,not_sentinel
430,06.12.2011,not_sentinel
431,06.12.2011,not_sentinel
432,06.12.2011,not_sentinel
439,06.12.2011,not_sentinel
440,06.12.2011,not_sentinel
441,06.12.2011,not_sentinel
442,06.12.2011,not_sentinel
503,06.12.2011,not_sentinel
506,06.12.2011,not_sentinel
507,06.12.2011,not_sentinel
508,06.12.2011,not_sentinel
510,06.12.2011,not_sentinel
511,06.12.2011,not_sentinel
512,06.12.2011,not_sentinel
528,06.12.2011,not_sentinel
530,06.12.2011,not_sentinel
531,06.12.2011,not_sentinel
532,06.12.2011,not_sentinel
533,06.12.2011,sentinel
551,06.12.2011,sentinel
551,06.12.2011,sentinel
558,06.12.2011,not_sentinel
559,06.12.2011,not_sentinel
562,06.12.2011,not_sentinel
564,06.12.2011,not_sentinel
574,06.12.2011,not_sentinel
589,06.12.2011,not_sentinel
615,06.12.2011,not_sentinel
618,06.12.2011,not_sentinel
620,06.12.2011,not_sentinel
621,06.12.2011,not_sentinel
624,06.12.2011,not_sentinel
626,06.12.2011,not_sentinel
643,06.12.2011,sentinel
646,06.12.2011,not_sentinel
648,06.12.2011,not_sentinel
649,06.12.2011,not_sentinel
651,06.12.2011,not_sentinel
654,06.12.2011,not_sentinel
656,06.12.2011,not_sentinel
657,06.12.2011,not_sentinel
659,06.12.2011,not_sentinel
660,06.12.2011,not_sentinel
661,06.12.2011,not_sentinel
662,06.12.2011,not_sentinel
694,06.12.2011,not_sentinel
695,06.12.2011,not_sentinel
696,06.12.2011,not_sentinel
700,06.12.2011,not_sentinel
701,06.12.2011,not_sentinel
719,06.12.2011,not_sentinel
720,06.12.2011,not_sentinel
722,06.12.2011,not_sentinel
723,06.12.2011,not_sentinel
724,06.12.2011,not_sentinel
725,06.12.2011,not_sentinel
726,06.12.2011,not_sentinel
727,06.12.2011,not_sentinel
728,06.12.2011,not_sentinel
729,06.12.2011,not_sentinel
730,06.12.2011,not_sentinel
731,06.12.2011,not_sentinel
732,06.12.2011,not_sentinel
134,07.12.2011,not_sentinel
135,07.12.2011,not_sentinel
136,07.12.2011,not_sentinel
137,07.12.2011,not_sentinel
138,07.12.2011,not_sentinel
153,07.12.2011,not_sentinel
157,07.12.2011,not_sentinel
158,07.12.2011,not_sentinel
161,07.12.2011,not_sentinel
162,07.12.2011,not_sentinel
163,07.12.2011,not_sentinel
164,07.12.2011,not_sentinel
174,07.12.2011,not_sentinel
208,07.12.2011,not_sentinel
215,07.12.2011,not_sentinel
219,07.12.2011,not_sentinel
221,07.12.2011,not_sentinel
235,07.12.2011,not_sentinel
236,07.12.2011,not_sentinel
247,07.12.2011,not_sentinel
249,07.12.2011,sentinel
249,07.12.2011,sentinel
250,07.12.2011,not_sentinel
251,07.12.2011,sentinel
251,07.12.2011,sentinel
252,07.12.2011,not_sentinel
253,07.12.2011,sentinel
267,07.12.2011,not_sentinel
268,07.12.2011,not_sentinel
269,07.12.2011,sentinel
269,07.12.2011,sentinel
270,07.12.2011,sentinel
271,07.12.2011,sentinel
273,07.12.2011,not_sentinel
274,07.12.2011,not_sentinel
275,07.12.2011,sentinel
276,07.12.2011,not_sentinel
277,07.12.2011,not_sentinel
279,07.12.2011,not_sentinel
304,07.12.2011,not_sentinel
305,07.12.2011,not_sentinel
308,07.12.2011,not_sentinel
310,07.12.2011,not_sentinel
311,07.12.2011,not_sentinel
312,07.12.2011,not_sentinel
313,07.12.2011,not_sentinel
314,07.12.2011,not_sentinel
315,07.12.2011,not_sentinel
317,07.12.2011,not_sentinel
318,07.12.2011,not_sentinel
326,07.12.2011,not_sentinel
330,07.12.2011,not_sentinel
332,07.12.2011,sentinel
333,07.12.2011,not_sentinel
334,07.12.2011,not_sentinel
335,07.12.2011,not_sentinel
336,07.12.2011,not_sentinel
337,07.12.2011,not_sentinel
338,07.12.2011,not_sentinel
339,07.12.2011,not_sentinel
340,07.12.2011,not_sentinel
341,07.12.2011,not_sentinel
342,07.12.2011,not_sentinel
352,07.12.2011,not_sentinel
353,07.12.2011,not_sentinel
357,07.12.2011,not_sentinel
359,07.12.2011,not_sentinel
360,07.12.2011,not_sentinel
361,07.12.2011,not_sentinel
363,07.12.2011,not_sentinel
364,07.12.2011,not_sentinel
365,07.12.2011,not_sentinel
366,07.12.2011,not_sentinel
367,07.12.2011,not_sentinel
388,07.12.2011,not_sentinel
390,07.12.2011,not_sentinel
391,07.12.2011,not_sentinel
392,07.12.2011,not_sentinel
393,07.12.2011,not_sentinel
396,07.12.2011,not_sentinel
398,07.12.2011,not_sentinel
503,07.12.2011,not_sentinel
506,07.12.2011,not_sentinel
507,07.12.2011,not_sentinel
508,07.12.2011,not_sentinel
510,07.12.2011,not_sentinel
511,07.12.2011,not_sentinel
512,07.12.2011,not_sentinel
528,07.12.2011,not_sentinel
530,07.12.2011,not_sentinel
531,07.12.2011,not_sentinel
532,07.12.2011,not_sentinel
533,07.12.2011,not_sentinel
574,07.12.2011,not_sentinel
589,07.12.2011,not_sentinel
615,07.12.2011,not_sentinel
618,07.12.2011,not_sentinel
620,07.12.2011,not_sentinel
621,07.12.2011,not_sentinel
624,07.12.2011,not_sentinel
626,07.12.2011,not_sentinel
643,07.12.2011,not_sentinel
646,07.12.2011,sentinel
646,07.12.2011,sentinel
646,07.12.2011,sentinel
648,07.12.2011,sentinel
648,07.12.2011,sentinel
649,07.12.2011,not_sentinel
651,07.12.2011,sentinel
651,07.12.2011,sentinel
654,07.12.2011,not_sentinel
656,07.12.2011,not_sentinel
657,07.12.2011,not_sentinel
659,07.12.2011,not_sentinel
660,07.12.2011,not_sentinel
661,07.12.2011,not_sentinel
662,07.12.2011,not_sentinel
694,07.12.2011,not_sentinel
695,07.12.2011,not_sentinel
696,07.12.2011,not_sentinel
700,07.12.2011,not_sentinel
701,07.12.2011,not_sentinel
719,07.12.2011,not_sentinel
720,07.12.2011,not_sentinel
722,07.12.2011,not_sentinel
723,07.12.2011,not_sentinel
724,07.12.2011,not_sentinel
725,07.12.2011,not_sentinel
726,07.12.2011,not_sentinel
727,07.12.2011,not_sentinel
728,07.12.2011,not_sentinel
729,07.12.2011,not_sentinel
730,07.12.2011,not_sentinel
731,07.12.2011,not_sentinel
732,07.12.2011,not_sentinel
46,08.12.2011,not_sentinel
50,08.12.2011,not_sentinel
52,08.12.2011,not_sentinel
53,08.12.2011,not_sentinel
55,08.12.2011,not_sentinel
71,08.12.2011,not_sentinel
82,08.12.2011,not_sentinel
85,08.12.2011,not_sentinel
86,08.12.2011,not_sentinel
87,08.12.2011,not_sentinel
88,08.12.2011,not_sentinel
89,08.12.2011,not_sentinel
91,08.12.2011,not_sentinel
92,08.12.2011,not_sentinel
93,08.12.2011,not_sentinel
94,08.12.2011,not_sentinel
96,08.12.2011,not_sentinel
134,08.12.2011,not_sentinel
135,08.12.2011,not_sentinel
136,08.12.2011,not_sentinel
137,08.12.2011,not_sentinel
138,08.12.2011,not_sentinel
157,08.12.2011,not_sentinel
161,08.12.2011,not_sentinel
162,08.12.2011,not_sentinel
163,08.12.2011,not_sentinel
164,08.12.2011,not_sentinel
174,08.12.2011,not_sentinel
304,08.12.2011,sentinel
305,08.12.2011,sentinel
308,08.12.2011,sentinel
310,08.12.2011,not_sentinel
311,08.12.2011,not_sentinel
312,08.12.2011,not_sentinel
313,08.12.2011,not_sentinel
314,08.12.2011,sentinel
314,08.12.2011,sentinel
315,08.12.2011,not_sentinel
317,08.12.2011,not_sentinel
318,08.12.2011,not_sentinel
326,08.12.2011,sentinel
330,08.12.2011,sentinel
332,08.12.2011,sentinel
333,08.12.2011,not_sentinel
334,08.12.2011,not_sentinel
335,08.12.2011,not_sentinel
336,08.12.2011,not_sentinel
337,08.12.2011,not_sentinel
338,08.12.2011,not_sentinel
339,08.12.2011,not_sentinel
340,08.12.2011,sentinel
341,08.12.2011,not_sentinel
342,08.12.2011,not_sentinel
427,08.12.2011,not_sentinel
428,08.12.2011,not_sentinel
429,08.12.2011,not_sentinel
430,08.12.2011,not_sentinel
431,08.12.2011,not_sentinel
432,08.12.2011,sentinel
439,08.12.2011,not_sentinel
440,08.12.2011,not_sentinel
441,08.12.2011,not_sentinel
442,08.12.2011,not_sentinel
503,08.12.2011,not_sentinel
506,08.12.2011,not_sentinel
507,08.12.2011,not_sentinel
508,08.12.2011,not_sentinel
510,08.12.2011,not_sentinel
511,08.12.2011,not_sentinel
512,08.12.2011,not_sentinel
528,08.12.2011,not_sentinel
530,08.12.2011,not_sentinel
531,08.12.2011,not_sentinel
532,08.12.2011,not_sentinel
533,08.12.2011,sentinel
615,08.12.2011,not_sentinel
618,08.12.2011,sentinel
618,08.12.2011,sentinel
620,08.12.2011,not_sentinel
621,08.12.2011,not_sentinel
624,08.12.2011,not_sentinel
626,08.12.2011,not_sentinel
648,08.12.2011,not_sentinel
649,08.12.2011,not_sentinel
651,08.12.2011,sentinel
654,08.12.2011,not_sentinel
656,08.12.2011,not_sentinel
657,08.12.2011,not_sentinel
659,08.12.2011,not_sentinel
660,08.12.2011,not_sentinel
661,08.12.2011,not_sentinel
662,08.12.2011,not_sentinel
694,08.12.2011,not_sentinel
695,08.12.2011,not_sentinel
696,08.12.2011,not_sentinel
700,08.12.2011,not_sentinel
701,08.12.2011,sentinel
719,08.12.2011,sentinel
720,08.12.2011,not_sentinel
722,08.12.2011,not_sentinel
723,08.12.2011,not_sentinel
724,08.12.2011,not_sentinel
725,08.12.2011,not_sentinel
726,08.12.2011,not_sentinel
727,08.12.2011,not_sentinel
728,08.12.2011,not_sentinel
729,08.12.2011,not_sentinel
730,08.12.2011,not_sentinel
731,08.12.2011,not_sentinel
732,08.12.2011,not_sentinel
46,09.12.2011,not_sentinel
50,09.12.2011,not_sentinel
52,09.12.2011,not_sentinel
53,09.12.2011,not_sentinel
55,09.12.2011,not_sentinel
71,09.12.2011,not_sentinel
82,09.12.2011,not_sentinel
85,09.12.2011,not_sentinel
86,09.12.2011,not_sentinel
87,09.12.2011,not_sentinel
88,09.12.2011,not_sentinel
89,09.12.2011,not_sentinel
91,09.12.2011,not_sentinel
92,09.12.2011,not_sentinel
93,09.12.2011,not_sentinel
94,09.12.2011,not_sentinel
96,09.12.2011,not_sentinel
134,09.12.2011,not_sentinel
135,09.12.2011,not_sentinel
136,09.12.2011,not_sentinel
137,09.12.2011,not_sentinel
138,09.12.2011,not_sentinel
153,09.12.2011,not_sentinel
157,09.12.2011,not_sentinel
158,09.12.2011,not_sentinel
161,09.12.2011,not_sentinel
162,09.12.2011,not_sentinel
163,09.12.2011,not_sentinel
164,09.12.2011,not_sentinel
174,09.12.2011,not_sentinel
208,09.12.2011,not_sentinel
215,09.12.2011,not_sentinel
219,09.12.2011,not_sentinel
221,09.12.2011,not_sentinel
235,09.12.2011,not_sentinel
236,09.12.2011,not_sentinel
247,09.12.2011,not_sentinel
249,09.12.2011,not_sentinel
250,09.12.2011,not_sentinel
251,09.12.2011,not_sentinel
252,09.12.2011,not_sentinel
253,09.12.2011,not_sentinel
267,09.12.2011,not_sentinel
269,09.12.2011,not_sentinel
270,09.12.2011,not_sentinel
271,09.12.2011,not_sentinel
273,09.12.2011,not_sentinel
274,09.12.2011,not_sentinel
275,09.12.2011,not_sentinel
276,09.12.2011,not_sentinel
277,09.12.2011,not_sentinel
279,09.12.2011,not_sentinel
352,09.12.2011,sentinel
353,09.12.2011,not_sentinel
357,09.12.2011,not_sentinel
359,09.12.2011,not_sentinel
360,09.12.2011,not_sentinel
361,09.12.2011,not_sentinel
363,09.12.2011,not_sentinel
364,09.12.2011,not_sentinel
365,09.12.2011,not_sentinel
366,09.12.2011,not_sentinel
367,09.12.2011,not_sentinel
368,09.12.2011,not_sentinel
369,09.12.2011,not_sentinel
388,09.12.2011,not_sentinel
390,09.12.2011,not_sentinel
391,09.12.2011,not_sentinel
392,09.12.2011,not_sentinel
393,09.12.2011,not_sentinel
396,09.12.2011,not_sentinel
397,09.12.2011,not_sentinel
398,09.12.2011,not_sentinel
427,09.12.2011,not_sentinel
428,09.12.2011,not_sentinel
429,09.12.2011,not_sentinel
430,09.12.2011,not_sentinel
431,09.12.2011,sentinel
432,09.12.2011,not_sentinel
439,09.12.2011,sentinel
440,09.12.2011,sentinel
440,09.12.2011,sentinel
440,09.12.2011,sentinel
441,09.12.2011,not_sentinel
442,09.12.2011,not_sentinel
551,09.12.2011,not_sentinel
558,09.12.2011,not_sentinel
559,09.12.2011,not_sentinel
562,09.12.2011,not_sentinel
564,09.12.2011,not_sentinel
615,09.12.2011,not_sentinel
618,09.12.2011,not_sentinel
620,09.12.2011,not_sentinel
621,09.12.2011,not_sentinel
624,09.12.2011,not_sentinel
626,09.12.2011,not_sentinel
648,09.12.2011,not_sentinel
649,09.12.2011,not_sentinel
651,09.12.2011,not_sentinel
654,09.12.2011,not_sentinel
656,09.12.2011,not_sentinel
657,09.12.2011,not_sentinel
659,09.12.2011,not_sentinel
660,09.12.2011,not_sentinel
661,09.12.2011,not_sentinel
662,09.12.2011,not_sentinel
694,09.12.2011,not_sentinel
695,09.12.2011,not_sentinel
696,09.12.2011,not_sentinel
700,09.12.2011,not_sentinel
701,09.12.2011,not_sentinel
715,09.12.2011,not_sentinel
719,09.12.2011,not_sentinel
720,09.12.2011,not_sentinel
722,09.12.2011,not_sentinel
723,09.12.2011,not_sentinel
724,09.12.2011,not_sentinel
725,09.12.2011,not_sentinel
726,09.12.2011,not_sentinel
728,09.12.2011,not_sentinel
729,09.12.2011,not_sentinel
730,09.12.2011,not_sentinel
731,09.12.2011,not_sentinel
732,09.12.2011,not_sentinel
12,10.12.2011,not_sentinel
15,10.12.2011,not_sentinel
16,10.12.2011,not_sentinel
18,10.12.2011,not_sentinel
25,10.12.2011,not_sentinel
28,10.12.2011,not_sentinel
29,10.12.2011,not_sentinel
31,10.12.2011,not_sentinel
32,10.12.2011,sentinel
33,10.12.2011,sentinel
34,10.12.2011,not_sentinel
35,10.12.2011,not_sentinel
36,10.12.2011,not_sentinel
37,10.12.2011,not_sentinel
38,10.12.2011,not_sentinel
39,10.12.2011,not_sentinel
134,10.12.2011,not_sentinel
135,10.12.2011,not_sentinel
136,10.12.2011,not_sentinel
137,10.12.2011,not_sentinel
138,10.12.2011,not_sentinel
153,10.12.2011,not_sentinel
157,10.12.2011,not_sentinel
158,10.12.2011,not_sentinel
161,10.12.2011,not_sentinel
162,10.12.2011,not_sentinel
163,10.12.2011,not_sentinel
164,10.12.2011,not_sentinel
208,10.12.2011,not_sentinel
215,10.12.2011,not_sentinel
219,10.12.2011,not_sentinel
221,10.12.2011,not_sentinel
235,10.12.2011,not_sentinel
236,10.12.2011,not_sentinel
268,10.12.2011,sentinel
352,10.12.2011,sentinel
353,10.12.2011,sentinel
353,10.12.2011,sentinel
357,10.12.2011,sentinel
359,10.12.2011,not_sentinel
360,10.12.2011,sentinel
361,10.12.2011,not_sentinel
363,10.12.2011,not_sentinel
364,10.12.2011,not_sentinel
365,10.12.2011,not_sentinel
366,10.12.2011,not_sentinel
367,10.12.2011,not_sentinel
368,10.12.2011,not_sentinel
388,10.12.2011,not_sentinel
390,10.12.2011,not_sentinel
391,10.12.2011,not_sentinel
392,10.12.2011,sentinel
393,10.12.2011,not_sentinel
396,10.12.2011,not_sentinel
397,10.12.2011,sentinel
398,10.12.2011,not_sentinel
551,10.12.2011,not_sentinel
558,10.12.2011,sentinel
559,10.12.2011,not_sentinel
562,10.12.2011,not_sentinel
564,10.12.2011,sentinel
574,10.12.2011,not_sentinel
589,10.12.2011,not_sentinel
643,10.12.2011,sentinel
646,10.12.2011,sentinel
646,10.12.2011,sentinel
646,10.12.2011,sentinel
646,10.12.2011,sentinel
694,10.12.2011,not_sentinel
695,10.12.2011,not_sentinel
696,10.12.2011,not_sentinel
700,10.12.2011,not_sentinel
701,10.12.2011,not_sentinel
719,10.12.2011,not_sentinel
720,10.12.2011,sentinel
720,10.12.2011,sentinel
722,10.12.2011,not_sentinel
723,10.12.2011,not_sentinel
724,10.12.2011,not_sentinel
725,10.12.2011,sentinel
726,10.12.2011,not_sentinel
727,10.12.2011,not_sentinel
728,10.12.2011,not_sentinel
729,10.12.2011,sentinel
730,10.12.2011,sentinel
731,10.12.2011,not_sentinel
732,10.12.2011,not_sentinel
46,11.12.2011,not_sentinel
50,11.12.2011,not_sentinel
55,11.12.2011,not_sentinel
71,11.12.2011,not_sentinel
85,11.12.2011,not_sentinel
86,11.12.2011,not_sentinel
87,11.12.2011,not_sentinel
88,11.12.2011,not_sentinel
89,11.12.2011,not_sentinel
91,11.12.2011,not_sentinel
92,11.12.2011,not_sentinel
93,11.12.2011,not_sentinel
94,11.12.2011,not_sentinel
96,11.12.2011,not_sentinel
134,11.12.2011,not_sentinel
135,11.12.2011,not_sentinel
136,11.12.2011,not_sentinel
137,11.12.2011,not_sentinel
138,11.12.2011,not_sentinel
153,11.12.2011,not_sentinel
157,11.12.2011,not_sentinel
158,11.12.2011,not_sentinel
161,11.12.2011,not_sentinel
162,11.12.2011,not_sentinel
163,11.12.2011,not_sentinel
164,11.12.2011,not_sentinel
174,11.12.2011,not_sentinel
208,11.12.2011,not_sentinel
215,11.12.2011,not_sentinel
219,11.12.2011,not_sentinel
221,11.12.2011,not_sentinel
235,11.12.2011,not_sentinel
236,11.12.2011,not_sentinel
247,11.12.2011,not_sentinel
249,11.12.2011,not_sentinel
250,11.12.2011,not_sentinel
251,11.12.2011,not_sentinel
252,11.12.2011,not_sentinel
253,11.12.2011,not_sentinel
267,11.12.2011,not_sentinel
269,11.12.2011,not_sentinel
270,11.12.2011,not_sentinel
271,11.12.2011,not_sentinel
273,11.12.2011,not_sentinel
274,11.12.2011,not_sentinel
275,11.12.2011,not_sentinel
276,11.12.2011,not_sentinel
277,11.12.2011,not_sentinel
279,11.12.2011,not_sentinel
304,11.12.2011,not_sentinel
305,11.12.2011,not_sentinel
308,11.12.2011,not_sentinel
310,11.12.2011,not_sentinel
311,11.12.2011,not_sentinel
314,11.12.2011,not_sentinel
315,11.12.2011,not_sentinel
317,11.12.2011,not_sentinel
318,11.12.2011,not_sentinel
330,11.12.2011,not_sentinel
332,11.12.2011,not_sentinel
333,11.12.2011,not_sentinel
334,11.12.2011,not_sentinel
335,11.12.2011,not_sentinel
336,11.12.2011,not_sentinel
337,11.12.2011,not_sentinel
338,11.12.2011,not_sentinel
340,11.12.2011,not_sentinel
341,11.12.2011,not_sentinel
342,11.12.2011,not_sentinel
503,11.12.2011,not_sentinel
506,11.12.2011,not_sentinel
507,11.12.2011,not_sentinel
508,11.12.2011,not_sentinel
510,11.12.2011,not_sentinel
511,11.12.2011,not_sentinel
512,11.12.2011,not_sentinel
528,11.12.2011,not_sentinel
530,11.12.2011,not_sentinel
531,11.12.2011,not_sentinel
532,11.12.2011,not_sentinel
533,11.12.2011,not_sentinel
551,11.12.2011,not_sentinel
558,11.12.2011,not_sentinel
559,11.12.2011,not_sentinel
562,11.12.2011,not_sentinel
564,11.12.2011,not_sentinel
615,11.12.2011,not_sentinel
618,11.12.2011,not_sentinel
620,11.12.2011,not_sentinel
621,11.12.2011,not_sentinel
624,11.12.2011,not_sentinel
626,11.12.2011,not_sentinel
648,11.12.2011,not_sentinel
649,11.12.2011,not_sentinel
651,11.12.2011,not_sentinel
654,11.12.2011,not_sentinel
656,11.12.2011,not_sentinel
657,11.12.2011,not_sentinel
659,11.12.2011,not_sentinel
660,11.12.2011,not_sentinel
661,11.12.2011,not_sentinel
662,11.12.2011,not_sentinel
12,12.12.2011,not_sentinel
15,12.12.2011,not_sentinel
16,12.12.2011,not_sentinel
18,12.12.2011,not_sentinel
25,12.12.2011,not_sentinel
28,12.12.2011,not_sentinel
29,12.12.2011,not_sentinel
31,12.12.2011,not_sentinel
32,12.12.2011,sentinel
32,12.12.2011,sentinel
33,12.12.2011,not_sentinel
34,12.12.2011,not_sentinel
35,12.12.2011,not_sentinel
36,12.12.2011,not_sentinel
37,12.12.2011,not_sentinel
38,12.12.2011,not_sentinel
39,12.12.2011,not_sentinel
46,12.12.2011,not_sentinel
50,12.12.2011,not_sentinel
52,12.12.2011,not_sentinel
53,12.12.2011,not_sentinel
55,12.12.2011,not_sentinel
71,12.12.2011,not_sentinel
82,12.12.2011,not_sentinel
85,12.12.2011,not_sentinel
86,12.12.2011,not_sentinel
87,12.12.2011,not_sentinel
88,12.12.2011,not_sentinel
89,12.12.2011,not_sentinel
91,12.12.2011,not_sentinel
92,12.12.2011,sentinel
93,12.12.2011,not_sentinel
94,12.12.2011,not_sentinel
96,12.12.2011,not_sentinel
134,12.12.2011,not_sentinel
135,12.12.2011,not_sentinel
136,12.12.2011,not_sentinel
137,12.12.2011,not_sentinel
138,12.12.2011,not_sentinel
153,12.12.2011,not_sentinel
158,12.12.2011,not_sentinel
161,12.12.2011,not_sentinel
162,12.12.2011,not_sentinel
163,12.12.2011,not_sentinel
164,12.12.2011,not_sentinel
174,12.12.2011,sentinel
174,12.12.2011,sentinel
174,12.12.2011,sentinel
208,12.12.2011,not_sentinel
215,12.12.2011,not_sentinel
219,12.12.2011,not_sentinel
221,12.12.2011,not_sentinel
235,12.12.2011,not_sentinel
236,12.12.2011,not_sentinel
247,12.12.2011,not_sentinel
249,12.12.2011,not_sentinel
250,12.12.2011,not_sentinel
251,12.12.2011,not_sentinel
252,12.12.2011,not_sentinel
253,12.12.2011,not_sentinel
267,12.12.2011,not_sentinel
269,12.12.2011,not_sentinel
270,12.12.2011,not_sentinel
271,12.12.2011,not_sentinel
273,12.12.2011,not_sentinel
274,12.12.2011,not_sentinel
275,12.12.2011,not_sentinel
276,12.12.2011,not_sentinel
277,12.12.2011,not_sentinel
279,12.12.2011,not_sentinel
304,12.12.2011,not_sentinel
305,12.12.2011,not_sentinel
307,12.12.2011,not_sentinel
308,12.12.2011,not_sentinel
310,12.12.2011,not_sentinel
311,12.12.2011,not_sentinel
312,12.12.2011,not_sentinel
313,12.12.2011,not_sentinel
314,12.12.2011,not_sentinel
315,12.12.2011,sentinel
317,12.12.2011,not_sentinel
318,12.12.2011,not_sentinel
330,12.12.2011,not_sentinel
332,12.12.2011,not_sentinel
333,12.12.2011,not_sentinel
334,12.12.2011,not_sentinel
335,12.12.2011,not_sentinel
336,12.12.2011,not_sentinel
337,12.12.2011,not_sentinel
338,12.12.2011,not_sentinel
340,12.12.2011,not_sentinel
341,12.12.2011,not_sentinel
342,12.12.2011,not_sentinel
352,12.12.2011,not_sentinel
353,12.12.2011,not_sentinel
357,12.12.2011,not_sentinel
359,12.12.2011,not_sentinel
360,12.12.2011,not_sentinel
361,12.12.2011,not_sentinel
363,12.12.2011,not_sentinel
364,12.12.2011,not_sentinel
